timestamp,event,run_id,status,job_id,attempt,env_id,regime,method,seed,paper_horizon,run_dir,launcher,git_commit,remote_commit,slurm_state,final_step,final_score,best_score,auc,wall_hours,checkpoint_ok,notes
2026-05-11T23:04:55+00:00,launch,corl500k__fish-swim__chaos__adaptive_rhs__s15,launched,2038,1,fish-swim,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,28a4ba56f97b4389cf7b703bc101924bb44b4b73,28a4ba56f97b4389cf7b703bc101924bb44b4b73,,,,,,,,500k full profile
2026-05-11T23:30:16+00:00,completed,corl500k__finger-turn_hard__chaos__adaptive_rhs__s15,completed,2034,1,finger-turn_hard,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/finger-turn_hard/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,37dc9e3f7dc547921a602c085ba28564382aabab,37dc9e3f7dc547921a602c085ba28564382aabab,COMPLETED,500000,753.4500122070312,773.7000122070312,537.0099975585938,2.0622,True,completed full 500k profile
2026-05-11T23:30:28+00:00,launch,corl500k__cartpole-swingup__clean__paper_horizon__s15,launched,2039,1,cartpole-swingup,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cartpole-swingup/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,8f4b80288185ba5d31df8d7510297faecbb2798b,8f4b80288185ba5d31df8d7510297faecbb2798b,,,,,,,,500k full profile
2026-05-11T23:45:16+00:00,completed,corl500k__fish-swim__clean__adaptive_rhs__s15,completed,2036,1,fish-swim,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,ce2adcde3d9300bd934ed28a5748b0c814eaacf5,ce2adcde3d9300bd934ed28a5748b0c814eaacf5,COMPLETED,500000,543.2359008789062,758.9927978515625,486.6535133361816,1.5189,True,completed full 500k profile
2026-05-11T23:45:28+00:00,launch,corl500k__cartpole-swingup__clean__adaptive_rhs__s15,launched,2040,1,cartpole-swingup,clean,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cartpole-swingup/clean/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,29be1ead4d5d788e3017f10d95b2a88680111f5d,29be1ead4d5d788e3017f10d95b2a88680111f5d,,,,,,,,500k full profile
2026-05-12T00:45:15+00:00,completed,corl500k__fish-swim__chaos__paper_horizon__s15,completed,2037,1,fish-swim,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,5422ab996e54f672f80235697793f05412ab9509,5422ab996e54f672f80235697793f05412ab9509,COMPLETED,500000,nan,nan,nan,1.8586,True,completed full 500k profile
2026-05-12T00:45:27+00:00,launch,corl500k__cartpole-swingup__chaos__paper_horizon__s15,launched,2041,1,cartpole-swingup,chaos,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cartpole-swingup/chaos/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,537a5e22a18b2c35acc0daa57f657adb49644755,537a5e22a18b2c35acc0daa57f657adb49644755,,,,,,,,500k full profile
2026-05-12T00:55:14+00:00,completed,corl500k__cartpole-swingup__clean__paper_horizon__s15,completed,2039,1,cartpole-swingup,clean,paper_horizon,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cartpole-swingup/clean/paper_horizon/s15,scripts/ncc_corl_paper_horizon_500k.sbatch,8f4b80288185ba5d31df8d7510297faecbb2798b,8f4b80288185ba5d31df8d7510297faecbb2798b,COMPLETED,500000,864.4862060546875,865.7396240234375,776.272915649414,1.3714,True,completed full 500k profile
2026-05-12T00:55:26+00:00,launch,corl500k__cartpole-swingup__chaos__adaptive_rhs__s15,launched,2042,1,cartpole-swingup,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/cartpole-swingup/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,39af91997326904f21a5c924a55d4bd05052f8c7,39af91997326904f21a5c924a55d4bd05052f8c7,,,,,,,,500k full profile
2026-05-12T01:00:14+00:00,completed,corl500k__fish-swim__chaos__adaptive_rhs__s15,completed,2038,1,fish-swim,chaos,adaptive_rhs,15,3,/home/goncalo/git/horizonsearch/tdmpc2-jax-codex/outputs/corl_pub_500k_v2/fish-swim/chaos/adaptive_rhs/s15,scripts/ncc_corl_adaptive_rhs_500k.sbatch,28a4ba56f97b4389cf7b703bc101924bb44b4b73,28a4ba56f97b4389cf7b703bc101924bb44b4b73,COMPLETED,500000,nan,nan,nan,1.8678,True,completed full 500k profile
